movie_id,movie_title,actor_id,actor_name
11004,Wonder Boys,3897,Katie Holmes
11004,Wonder Boys,9626,Rip Torn
11918,Superhero Movie,3272,Drake Bell
11918,Superhero Movie,60072,Sara Paxton
11918,Superhero Movie,7633,Leslie Nielsen
11918,Superhero Movie,4443,Christopher McDonald
11918,Superhero Movie,4175,Jeffrey Tambor
98357,Broken City,13240,Mark Wahlberg
98357,Broken City,934,Russell Crowe
98357,Broken City,1922,Catherine Zeta-Jones
98357,Broken City,2954,Jeffrey Wright
98357,Broken City,12834,Barry Pepper
10012,Cursed,62010,Portia de Rossi
10012,Cursed,6886,Christina Ricci
10012,Cursed,44735,Jesse Eisenberg
10012,Cursed,16501,Milo Ventimiglia
10012,Cursed,20750,Judy Greer
49526,Premium Rush,24045,Joseph Gordon-Levitt
49526,Premium Rush,335,Michael Shannon
49526,Premium Rush,37046,Dania Ramirez
49526,Premium Rush,78324,Jamie Chung
49526,Premium Rush,1132104,Wolé Parks
268920,Hot Pursuit,368,Reese Witherspoon
268920,Hot Pursuit,63522,Sofía Vergara
268920,Hot Pursuit,72994,Michael Mosley
268920,Hot Pursuit,3911,John Carroll Lynch
268920,Hot Pursuit,55755,Richard T. Jones
9093,The Four Feathers,1810,Heath Ledger
9093,The Four Feathers,8210,Wes Bentley
9093,The Four Feathers,11661,Kate Hudson
9093,The Four Feathers,938,Djimon Hounsou
9093,The Four Feathers,3968,Michael Sheen
119283,Parker,976,Jason Statham
119283,Parker,16866,Jennifer Lopez
119283,Parker,1733,Nick Nolte
119283,Parker,19654,Michael Chiklis
119283,Parker,5365,Clifton Collins Jr
11823,Wimbledon,205,Kirsten Dunst
11823,Wimbledon,6162,Paul Bettany
11823,Wimbledon,4783,Sam Neill
11823,Wimbledon,5530,James McAvoy
11823,Wimbledon,1369,Bernard Hill
35169,Furry Vengeance,18269,Brendan Fraser
35169,Furry Vengeance,83586,Ken Jeong
35169,Furry Vengeance,15110,Brooke Shields
35169,Furry Vengeance,113867,Angela Kinsey
35169,Furry Vengeance,71403,Rob Riggle
118957,Bait,138010,Sharni Vinson
118957,Bait,145247,Phoebe Tonkin
118957,Bait,20402,Julian McMahon
118957,Bait,109438,Xavier Samuel
118957,Bait,210275,Cariba Heine
849,Krull,12811,Ken Marshall
849,Krull,12812,Lysette Anthony
849,Krull,12513,Francesca Annis
849,Krull,2629,Alun Armstrong
849,Krull,3475,David Battley
4515,Lions for Lambs,4135,Robert Redford
4515,Lions for Lambs,5064,Meryl Streep
4515,Lions for Lambs,500,Tom Cruise
4515,Lions for Lambs,454,Michael Peña
4515,Lions for Lambs,37625,Andrew Garfield
18886,Flight of the Intruder,2047,Danny Glover
18886,Flight of the Intruder,5293,Willem Dafoe
18886,Flight of the Intruder,36067,Brad Johnson
18886,Flight of the Intruder,2165,Rosanna Arquette
18886,Flight of the Intruder,3197,Tom Sizemore
6575,Walk Hard: The Dewey Cox Story,4764,John C. Reilly
6575,Walk Hard: The Dewey Cox Story,51856,Jenna Fischer
6575,Walk Hard: The Dewey Cox Story,51857,Tim Meadows
6575,Walk Hard: The Dewey Cox Story,41091,Kristen Wiig
6575,Walk Hard: The Dewey Cox Story,10361,Raymond J. Barry
6440,The Shipping News,1979,Kevin Spacey
6440,The Shipping News,1231,Julianne Moore
6440,The Shipping News,112,Cate Blanchett
6440,The Shipping News,5309,Judi Dench
6440,The Shipping News,4935,Pete Postlethwaite
13496,American Outlaws,72466,Colin Farrell
13496,American Outlaws,1894,Scott Caan
13496,American Outlaws,17303,Ali Larter
13496,American Outlaws,16856,Gabriel Macht
13496,American Outlaws,20814,Gregory Smith
18320,The Young Victoria,5081,Emily Blunt
18320,The Young Victoria,388,Jim Broadbent
18320,The Young Victoria,2983,Mark Strong
18320,The Young Victoria,6162,Paul Bettany
18320,The Young Victoria,8436,Miranda Richardson
22787,Whiteout,3967,Kate Beckinsale
22787,Whiteout,16856,Gabriel Macht
22787,Whiteout,4139,Tom Skerritt
22787,Whiteout,31132,Columbus Short
22787,Whiteout,25878,Shawn Doyle
8967,The Tree of Life,287,Brad Pitt
8967,The Tree of Life,2228,Sean Penn
8967,The Tree of Life,83002,Jessica Chastain
8967,The Tree of Life,1715121,Hunter McCracken
8967,The Tree of Life,1715122,Finnegan Williams
37498,Knock Off,15111,Jean-Claude Van Damme
37498,Knock Off,51359,Lela Rochon
37498,Knock Off,7004,Paul Sorvino
37498,Knock Off,60949,Rob Schneider
37498,Knock Off,26782,Mark Houghton
144336,Sabotage,1100,Arnold Schwarzenegger
144336,Sabotage,65731,Sam Worthington
144336,Sabotage,175826,Mireille Enos
144336,Sabotage,20580,Joe Manganiello
144336,Sabotage,6195,Harold Perrineau
9616,The Order,1810,Heath Ledger
9616,The Order,27855,Shannyn Sossamon
9616,The Order,11953,Benno Fürmann
9616,The Order,13633,Mark Addy
9616,The Order,27811,Peter Weller
13056,Punisher: War Zone,56614,Ray Stevenson
13056,Punisher: War Zone,17287,Dominic West
13056,Punisher: War Zone,35551,Julie Benz
13056,Punisher: War Zone,5414,Colin Salmon
13056,Punisher: War Zone,6806,Doug Hutchison
14113,Zoom,12898,Tim Allen
14113,Zoom,14405,Courteney Cox
14113,Zoom,54812,Chevy Chase
14113,Zoom,35654,Spencer Breslin
14113,Zoom,7431,Kevin Zegers
285783,The Walk,24045,Joseph Gordon-Levitt
285783,The Walk,2282,Ben Kingsley
285783,The Walk,1021684,Charlotte Le Bon
285783,The Walk,222121,Ben Schwartz
285783,The Walk,18473,James Badge Dale
49478,Warriors of Virtue,2464,Angus Macfadyen
49478,Warriors of Virtue,533016,Mario Yedidia
49478,Warriors of Virtue,6407,Marley Shelton
49478,Warriors of Virtue,995587,Chao Li Chi
9726,A Good Year,934,Russell Crowe
9726,A Good Year,8293,Marion Cotillard
9726,A Good Year,3926,Albert Finney
9726,A Good Year,2441,Tom Hollander
9726,A Good Year,37260,Abbie Cornish
20763,Radio Flyer,109,Elijah Wood
20763,Radio Flyer,11478,Lorraine Bracco
20763,Radio Flyer,2059,Adam Baldwin
20763,Radio Flyer,11512,John Heard
20763,Radio Flyer,4787,Joseph Mazzello
9702,Bound by Honor,58646,Damian Chapa
9702,Bound by Honor,58647,Jesse Borrego
9702,Bound by Honor,4589,Benjamin Bratt
9702,Bound by Honor,16427,Enrique Castillo
9702,Bound by Honor,58648,Victor Rivers
9311,Smilla's Sense of Snow,15887,Julia Ormond
9311,Smilla's Sense of Snow,5168,Gabriel Byrne
9311,Smilla's Sense of Snow,194,Richard Harris
9311,Smilla's Sense of Snow,388,Jim Broadbent
9311,Smilla's Sense of Snow,207,Tom Wilkinson
9280,Femme Fatale,11008,Rebecca Romijn
9280,Femme Fatale,3131,Antonio Banderas
9280,Femme Fatale,9979,Peter Coyote
9280,Femme Fatale,57121,Rie Rasmussen
9280,Femme Fatale,2518,Gregg Henry
26843,Lion of the Desert,5401,Anthony Quinn
26843,Lion of the Desert,522,Rod Steiger
26843,Lion of the Desert,936,Oliver Reed
26843,Lion of the Desert,18847,Irene Papas
26843,Lion of the Desert,3268,Raf Vallone
11876,The Horseman on the Roof,1137,Juliette Binoche
11876,The Horseman on the Roof,15533,Olivier Martinez
11876,The Horseman on the Roof,24816,Pierre Arditi
11876,The Horseman on the Roof,33161,François Cluzet
11876,The Horseman on the Roof,16927,Gérard Depardieu
22267,Ride with the Devil,2219,Tobey Maguire
22267,Ride with the Devil,22108,Skeet Ulrich
22267,Ride with the Devil,2954,Jeffrey Wright
22267,Ride with the Devil,51860,Jewel
22267,Ride with the Devil,1244,Jonathan Rhys Meyers
45958,Biutiful,3810,Javier Bardem
45958,Biutiful,137919,Maricel Álvarez
45958,Biutiful,137920,Hanaa Bouchaib
45958,Biutiful,137921,Guillermo Estrella
45958,Biutiful,87015,Eduard Fernández
1969,Bandidas,955,Penélope Cruz
1969,Bandidas,3136,Salma Hayek
1969,Bandidas,20309,Dwight Yoakam
1969,Bandidas,18324,Steve Zahn
1969,Bandidas,10480,Denis Arndt
310706,Black Water Transit,2975,Laurence Fishburne
310706,Black Water Transit,1372,Karl Urban
310706,Black Water Transit,29221,Brittany Snow
310706,Black Water Transit,38674,Aisha Tyler
310706,Black Water Transit,821,Beverly D'Angelo
198663,The Maze Runner,527393,Dylan O'Brien
198663,The Maze Runner,1310760,Ki Hong Lee
198663,The Maze Runner,115150,Kaya Scodelario
198663,The Maze Runner,78062,Aml Ameen
198663,The Maze Runner,1389339,Blake Cooper
239573,Unfinished Business,4937,Vince Vaughn
239573,Unfinished Business,54697,Dave Franco
239573,Unfinished Business,11006,James Marsden
239573,Unfinished Business,83873,June Diane Raphael
239573,Unfinished Business,23459,Sienna Miller
10436,The Age of Innocence,11856,Daniel Day-Lewis
10436,The Age of Innocence,1160,Michelle Pfeiffer
10436,The Age of Innocence,1920,Winona Ryder
10436,The Age of Innocence,65284,Alexis Smith
10436,The Age of Innocence,400,Geraldine Chaplin
1381,The Fountain,6968,Hugh Jackman
1381,The Fountain,3293,Rachel Weisz
1381,The Fountain,9560,Ellen Burstyn
1381,The Fountain,1173,Mark Margolis
1381,The Fountain,230,Stephen McHattie
2162,Chill Factor,9777,Cuba Gooding Jr.
2162,Chill Factor,22108,Skeet Ulrich
2162,Chill Factor,22109,Peter Firth
2162,Chill Factor,19839,David Paymer
2162,Chill Factor,22111,Daniel Hugh Kelly
127493,Stolen,2963,Nicolas Cage
127493,Stolen,50463,Malin Åkerman
127493,Stolen,6164,Josh Lucas
127493,Stolen,506085,Sami Gayle
127493,Stolen,6413,Danny Huston
12429,Ponyo,78346,Yuria Nara
12429,Ponyo,78347,Hiroki Doi
12429,Ponyo,78348,George Tokoro
12429,Ponyo,78349,Tomoko Yamaguchi
12429,Ponyo,78350,Yuki Amami
228205,The Longest Ride,928572,Scott Eastwood
228205,The Longest Ride,52018,Britt Robertson
228205,The Longest Ride,12139,Lolita Davidovich
228205,The Longest Ride,129104,Melissa Benoist
228205,The Longest Ride,54738,Jack Huston
2900,The Astronaut's Wife,85,Johnny Depp
2900,The Astronaut's Wife,6885,Charlize Theron
2900,The Astronaut's Wife,3977,Joe Morton
2900,The Astronaut's Wife,20387,Clea DuVall
2900,The Astronaut's Wife,11151,Nick Cassavetes
21311,I Dreamed of Africa,326,Kim Basinger
21311,I Dreamed of Africa,20239,Vincent Pérez
21311,I Dreamed of Africa,19977,Liam Aiken
21311,I Dreamed of Africa,8784,Daniel Craig
21311,I Dreamed of Africa,2639,Eva Marie Saint
77875,Playing for Keeps,17276,Gerard Butler
77875,Playing for Keeps,10860,Jessica Biel
77875,Playing for Keeps,139,Uma Thurman
77875,Playing for Keeps,1922,Catherine Zeta-Jones
77875,Playing for Keeps,154182,Iqbal Theba
192136,Mandela: Long Walk to Freedom,17605,Idris Elba
192136,Mandela: Long Walk to Freedom,2038,Naomie Harris
192136,Mandela: Long Walk to Freedom,2606,Tony Kgoroge
192136,Mandela: Long Walk to Freedom,996636,Riaad Moosa
192136,Mandela: Long Walk to Freedom,2607,Fana Mokoena
18254,Reds,6449,Warren Beatty
18254,Reds,3092,Diane Keaton
18254,Reds,52995,Edward Herrmann
18254,Reds,514,Jack Nicholson
18254,Reds,64822,Jerzy Kosinski
881,A Few Good Men,500,Tom Cruise
881,A Few Good Men,514,Jack Nicholson
881,A Few Good Men,3416,Demi Moore
881,A Few Good Men,4724,Kevin Bacon
881,A Few Good Men,7166,Kevin Pollak
10877,Exit Wounds,23880,Steven Seagal
10877,Exit Wounds,21355,DMX
10877,Exit Wounds,21353,Isaiah Washington
10877,Exit Wounds,18471,Anthony Anderson
10877,Exit Wounds,1103,Bill Duke
9600,Big Momma's House,78029,Martin Lawrence
9600,Big Momma's House,9781,Nia Long
9600,Big Momma's House,13242,Paul Giamatti
9600,Big Momma's House,58147,Jascha Washington
9600,Big Momma's House,18288,Terrence Howard
202575,Thunder and the House of Magic,571564,Brianne Siddall
202575,Thunder and the House of Magic,45603,Joey Camen
202575,Thunder and the House of Magic,64445,Elisa Gabrielli
202575,Thunder and the House of Magic,130081,Robin Atkin Downes
202575,Thunder and the House of Magic,1232172,Shanelle Workman
71469,The Darkest Hour,46593,Emile Hirsch
71469,The Darkest Hour,19538,Rachael Taylor
71469,The Darkest Hour,52442,Olivia Thirlby
71469,The Darkest Hour,92404,Joel Kinnaman
71469,The Darkest Hour,2978,Max Minghella
85446,Step Up Revolution,479656,Kathryn McCormick
85446,Step Up Revolution,932091,Ryan Guzman
85446,Step Up Revolution,110743,Stephen Boss
85446,Step Up Revolution,222141,Megan Boone
85446,Step Up Revolution,932093,Jessica Guadix
326,Snakes on a Plane,2231,Samuel L. Jackson
326,Snakes on a Plane,25654,Julianna Margulies
326,Snakes on a Plane,77330,Kenan Thompson
326,Snakes on a Plane,60005,Nathan Phillips
326,Snakes on a Plane,52478,Rachel Blanchard
10685,The Watcher,13548,James Spader
10685,The Watcher,6384,Keanu Reeves
10685,The Watcher,3141,Marisa Tomei
10685,The Watcher,8874,Ernie Hudson
10685,The Watcher,8191,Chris Ellis
7220,The Punisher,11155,Thomas Jane
7220,The Punisher,8891,John Travolta
7220,The Punisher,883,Will Patton
7220,The Punisher,6355,Roy Scheider
7220,The Punisher,15007,Laura Harring
9763,Goal!: The Dream Begins,58982,Kuno Becker
9763,Goal!: The Dream Begins,4941,Alessandro Nivola
9763,Goal!: The Dream Begins,58016,Anna Friel
9763,Goal!: The Dream Begins,8435,Stephen Dillane
9763,Goal!: The Dream Begins,480,Gary Lewis
72387,Safe,976,Jason Statham
72387,Safe,14541,Chris Sarandon
72387,Safe,20904,James Hong
72387,Safe,565675,Catherine Chan
72387,Safe,31512,Robert John Burke
12596,Pushing Tin,3036,John Cusack
12596,Pushing Tin,879,Billy Bob Thornton
12596,Pushing Tin,112,Cate Blanchett
12596,Pushing Tin,11701,Angelina Jolie
12596,Pushing Tin,76102,Gene Dinovi
1892,Return of the Jedi,2,Mark Hamill
1892,Return of the Jedi,3,Harrison Ford
1892,Return of the Jedi,4,Carrie Fisher
1892,Return of the Jedi,3799,Billy Dee Williams
1892,Return of the Jedi,6,Anthony Daniels
13460,Doomsday,25702,Rhona Mitra
13460,Doomsday,382,Bob Hoskins
13460,Doomsday,56890,Malcolm McDowell
13460,Doomsday,2957,Alexander Siddig
13460,Doomsday,2482,David O'Hara
8055,The Reader,204,Kate Winslet
8055,The Reader,5469,Ralph Fiennes
8055,The Reader,5847,David Kross
8055,The Reader,49018,Jeanette Hain
8055,The Reader,2310,Bruno Ganz
50647,Wanderlust,22226,Paul Rudd
50647,Wanderlust,4491,Jennifer Aniston
50647,Wanderlust,15009,Justin Theroux
50647,Wanderlust,50463,Malin Åkerman
50647,Wanderlust,54470,Lauren Ambrose
10719,Elf,23659,Will Ferrell
10719,Elf,3085,James Caan
10719,Elf,11664,Zooey Deschanel
10719,Elf,2453,Mary Steenburgen
10719,Elf,27974,Daniel Tay
9294,Phenomenon,8891,John Travolta
9294,Phenomenon,26467,Kyra Sedgwick
9294,Phenomenon,2178,Forest Whitaker
9294,Phenomenon,3087,Robert Duvall
9294,Phenomenon,12645,Jeffrey DeMunn
11888,Snow Dogs,26485,Jim Belushi
11888,Snow Dogs,9777,Cuba Gooding Jr.
11888,Snow Dogs,5563,James Coburn
11888,Snow Dogs,588,M. Emmet Walsh
11888,Snow Dogs,62520,Sisqó
9647,Scrooged,1532,Bill Murray
9647,Scrooged,650,Karen Allen
9647,Scrooged,24367,John Forsythe
9647,Scrooged,95024,Bobcat Goldthwait
9647,Scrooged,10556,Carol Kane
9353,Nacho Libre,70851,Jack Black
9353,Nacho Libre,57409,Ana de la Reguera
9353,Nacho Libre,57410,Héctor Jiménez
9353,Nacho Libre,57411,Darius Rose
9353,Nacho Libre,57412,Moisés Arias
55721,Bridesmaids,41091,Kristen Wiig
55721,Bridesmaids,9827,Rose Byrne
55721,Bridesmaids,52792,Maya Rudolph
55721,Bridesmaids,63234,Wendi McLendon-Covey
55721,Bridesmaids,475512,Ellie Kemper
109414,This Is the End,17051,James Franco
109414,This Is the End,21007,Jonah Hill
109414,This Is the End,19274,Seth Rogen
109414,This Is the End,449,Jay Baruchel
109414,This Is the End,62862,Danny McBride
10307,Stigmata,4687,Patricia Arquette
10307,Stigmata,5168,Gabriel Byrne
10307,Stigmata,378,Jonathan Pryce
10307,Stigmata,9781,Nia Long
10307,Stigmata,9284,Thomas Kopache
11978,Men of Honor,380,Robert De Niro
11978,Men of Honor,9777,Cuba Gooding Jr.
11978,Men of Honor,6885,Charlize Theron
11978,Men of Honor,53923,Aunjanue Ellis
11978,Men of Honor,11066,Hal Holbrook
22907,Takers,31136,Chris Brown
22907,Takers,17244,Hayden Christensen
22907,Takers,2876,Matt Dillon
22907,Takers,8177,Michael Ealy
22907,Takers,17605,Idris Elba
87567,The Big Wedding,380,Robert De Niro
87567,The Big Wedding,3092,Diane Keaton
87567,The Big Wedding,25541,Katherine Heigl
87567,The Big Wedding,71070,Amanda Seyfried
87567,The Big Wedding,17052,Topher Grace
38322,"Big Mommas: Like Father, Like Son",78029,Martin Lawrence
38322,"Big Mommas: Like Father, Like Son",53336,Brandon T. Jackson
38322,"Big Mommas: Like Father, Like Son",117669,Portia Doubleday
38322,"Big Mommas: Like Father, Like Son",42743,Mari Morrow
38322,"Big Mommas: Like Father, Like Son",62066,Faizon Love
45612,Source Code,131,Jake Gyllenhaal
45612,Source Code,11705,Michelle Monaghan
45612,Source Code,21657,Vera Farmiga
45612,Source Code,82417,Russell Peters
45612,Source Code,83874,Michael Arden
7305,Alive,569,Ethan Hawke
7305,Alive,147119,Vincent Spano
7305,Alive,52419,Josh Hamilton
7305,Alive,7039,Bruce Ramsay
7305,Alive,52420,John Newton
3594,The Number 23,206,Jim Carrey
3594,The Number 23,12519,Virginia Madsen
3594,The Number 23,33235,Logan Lerman
3594,The Number 23,6413,Danny Huston
3594,The Number 23,21044,Lynn Collins
157841,The Young and Prodigious T.S. Spivet,1043693,Kyle Catlett
157841,The Young and Prodigious T.S. Spivet,1283,Helena Bonham Carter
157841,The Young and Prodigious T.S. Spivet,351,Judy Davis
157841,The Young and Prodigious T.S. Spivet,540,Callum Keith Rennie
157841,The Young and Prodigious T.S. Spivet,51042,Niamh Wilson
11519,1941,707,Dan Aykroyd
11519,1941,13726,Ned Beatty
11519,1941,7171,John Belushi
11519,1941,8607,Lorraine Gary
11519,1941,8608,Murray Hamilton
12920,Dreamer: Inspired By a True Story,6856,Kurt Russell
12920,Dreamer: Inspired By a True Story,501,Dakota Fanning
12920,Dreamer: Inspired By a True Story,10823,Kris Kristofferson
12920,Dreamer: Inspired By a True Story,1951,Elisabeth Shue
12920,Dreamer: Inspired By a True Story,52,David Morse
59,A History of Violence,110,Viggo Mortensen
59,A History of Violence,49,Maria Bello
59,A History of Violence,226,Heidi Hayes
59,A History of Violence,225,Ashton Holmes
59,A History of Violence,227,William Hurt
9335,Transporter 2,976,Jason Statham
9335,Transporter 2,38425,Amber Valletta
9335,Transporter 2,57346,Kate Nauta
9335,Transporter 2,57345,Alessandro Gassman
9335,Transporter 2,7693,François Berléand
12106,The Quick and the Dead,4430,Sharon Stone
12106,The Quick and the Dead,193,Gene Hackman
12106,The Quick and the Dead,934,Russell Crowe
12106,The Quick and the Dead,6193,Leonardo DiCaprio
12106,The Quick and the Dead,2144,Tobin Bell
11141,Laws of Attraction,517,Pierce Brosnan
11141,Laws of Attraction,1231,Julianne Moore
11141,Laws of Attraction,3968,Michael Sheen
11141,Laws of Attraction,7489,Parker Posey
11141,Laws of Attraction,3713,Frances Fisher
8649,Bringing Out the Dead,2963,Nicolas Cage
8649,Bringing Out the Dead,4687,Patricia Arquette
8649,Bringing Out the Dead,1230,John Goodman
8649,Bringing Out the Dead,10182,Ving Rhames
8649,Bringing Out the Dead,3197,Tom Sizemore
31867,Repo Men,9642,Jude Law
31867,Repo Men,2178,Forest Whitaker
31867,Repo Men,8602,Alice Braga
31867,Repo Men,23626,Liev Schreiber
31867,Repo Men,23229,Carice van Houten
10253,Dragon Wars: D-War,20386,Jason Behr
10253,Dragon Wars: D-War,5694,Robert Forster
10253,Dragon Wars: D-War,56457,Aimee Garcia
10253,Dragon Wars: D-War,15824,Chris Mulkey
10253,Dragon Wars: D-War,7430,Elizabeth Peña
3587,Bogus,2395,Whoopi Goldberg
3587,Bogus,16927,Gérard Depardieu
3587,Bogus,9640,Haley Joel Osment
3587,Bogus,29408,Ute Lemper
3587,Bogus,8263,Andrea Martin
124459,The Incredible Burt Wonderstone,4495,Steve Carell
124459,The Incredible Burt Wonderstone,206,Jim Carrey
124459,The Incredible Burt Wonderstone,884,Steve Buscemi
124459,The Incredible Burt Wonderstone,59315,Olivia Wilde
124459,The Incredible Burt Wonderstone,4691,James Gandolfini
24662,Cats Don't Dance,2154,Scott Bakula
24662,Cats Don't Dance,77353,Jasmine Guy
24662,Cats Don't Dance,95791,Natalie Cole
24662,Cats Don't Dance,82630,Ashley Peldon
24662,Cats Don't Dance,1227071,Lindsay Ridgeway
32274,Cradle Will Rock,5587,Hank Azaria
32274,Cradle Will Rock,2049,Rubén Blades
32274,Cradle Will Rock,3234,Joan Cusack
32274,Cradle Will Rock,3036,John Cusack
32274,Cradle Will Rock,1532,Bill Murray
182,The Good German,1461,George Clooney
182,The Good German,112,Cate Blanchett
182,The Good German,2219,Tobey Maguire
182,The Good German,2220,Tony Curran
182,The Good German,2221,Leland Orser
5494,George and the Dragon,17648,James Purefoy
5494,George and the Dragon,15555,Piper Perabo
5494,George and the Dragon,723,Patrick Swayze
5494,George and the Dragon,61981,Michael Clarke Duncan
5494,George and the Dragon,43680,Bill Treacher
28,Apocalypse Now,8349,Martin Sheen
28,Apocalypse Now,3084,Marlon Brando
28,Apocalypse Now,3087,Robert Duvall
28,Apocalypse Now,8351,Frederic Forrest
28,Apocalypse Now,8350,Sam Bottoms
38073,Going the Distance,69597,Drew Barrymore
38073,Going the Distance,15033,Justin Long
38073,Going the Distance,95101,Charlie Day
38073,Going the Distance,58224,Jason Sudeikis
38073,Going the Distance,18979,Christina Applegate
2054,Mr. Holland's Opus,3037,Richard Dreyfuss
2054,Mr. Holland's Opus,21104,Glenne Headly
2054,Mr. Holland's Opus,21105,Jay Thomas
2054,Mr. Holland's Opus,3019,Olympia Dukakis
2054,Mr. Holland's Opus,3905,William H. Macy
302156,Criminal,1269,Kevin Costner
302156,Criminal,64,Gary Oldman
302156,Criminal,2176,Tommy Lee Jones
302156,Criminal,10859,Ryan Reynolds
302156,Criminal,31384,Jordi Mollà
606,Out of Africa,5064,Meryl Streep
606,Out of Africa,4135,Robert Redford
606,Out of Africa,10647,Klaus Maria Brandauer
606,Out of Africa,10648,Michael Kitchen
606,Out of Africa,10649,Malick Bowens
87502,Flight,5292,Denzel Washington
87502,Flight,1896,Don Cheadle
87502,Flight,21089,Bruce Greenwood
87502,Flight,17521,Kelly Reilly
87502,Flight,1230,John Goodman
698,Moonraker,10222,Roger Moore
698,Moonraker,10475,Lois Chiles
698,Moonraker,2369,Michael Lonsdale
698,Moonraker,10476,Corinne Cléry
698,Moonraker,10460,Richard Kiel
120467,The Grand Budapest Hotel,5469,Ralph Fiennes
120467,The Grand Budapest Hotel,1291350,Tony Revolori
120467,The Grand Budapest Hotel,1164,F. Murray Abraham
120467,The Grand Budapest Hotel,8789,Mathieu Amalric
120467,The Grand Budapest Hotel,3490,Adrien Brody
11313,Hearts in Atlantis,4173,Anthony Hopkins
11313,Hearts in Atlantis,21028,Anton Yelchin
11313,Hearts in Atlantis,15250,Hope Davis
11313,Hearts in Atlantis,21027,Mika Boorem
11313,Hearts in Atlantis,52,David Morse
6488,Arachnophobia,8447,Jeff Daniels
6488,Arachnophobia,27106,Harley Jane Kozak
6488,Arachnophobia,76239,Garette Ratliff Henson
6488,Arachnophobia,1573174,Marlene Katz
6488,Arachnophobia,6104,Julian Sands
10559,Frequency,6065,Dennis Quaid
10559,Frequency,8767,Jim Caviezel
10559,Frequency,6861,Andre Braugher
10559,Frequency,31167,Elizabeth Mitchell
10559,Frequency,11315,Noah Emmerich
296099,Vacation,27105,Ed Helms
296099,Vacation,18979,Christina Applegate
296099,Vacation,61263,Skyler Gisondo
296099,Vacation,1286744,Steele Stebbins
296099,Vacation,74568,Chris Hemsworth
8012,Get Shorty,8891,John Travolta
8012,Get Shorty,193,Gene Hackman
8012,Get Shorty,14343,Rene Russo
8012,Get Shorty,518,Danny DeVito
8012,Get Shorty,1117,Dennis Farina
1574,Chicago,1922,Catherine Zeta-Jones
1574,Chicago,9137,Renée Zellweger
1574,Chicago,15758,Queen Latifah
1574,Chicago,1205,Richard Gere
1574,Chicago,11870,Christine Baranski
9032,Big Daddy,19292,Adam Sandler
9032,Big Daddy,16484,Joey Lauren Adams
9032,Big Daddy,56128,Kristy Swanson
9032,Big Daddy,56730,Cole Sprouse
9032,Big Daddy,12219,Jon Stewart
2770,American Pie 2,21593,Jason Biggs
2770,American Pie 2,21403,Thomas Ian Nicholas
2770,American Pie 2,21594,Chris Klein
2770,American Pie 2,57599,Seann William Scott
2770,American Pie 2,52480,Eddie Kaye Thomas
862,Toy Story,31,Tom Hanks
862,Toy Story,12898,Tim Allen
862,Toy Story,7167,Don Rickles
862,Toy Story,12899,Jim Varney
862,Toy Story,12900,Wallace Shawn
1637,Speed,6384,Keanu Reeves
1637,Speed,2778,Dennis Hopper
1637,Speed,18277,Sandra Bullock
1637,Speed,3977,Joe Morton
1637,Speed,8447,Jeff Daniels
72570,The Vow,53714,Rachel McAdams
72570,The Vow,38673,Channing Tatum
72570,The Vow,4783,Sam Neill
72570,The Vow,100,Scott Speedman
72570,The Vow,4431,Jessica Lange
27569,Extraordinary Measures,3,Harrison Ford
27569,Extraordinary Measures,18269,Brendan Fraser
27569,Extraordinary Measures,41292,Keri Russell
27569,Extraordinary Measures,24047,Courtney B. Vance
27569,Extraordinary Measures,135164,Meredith Droeger
10637,Remember the Titans,5292,Denzel Washington
10637,Remember the Titans,883,Will Patton
10637,Remember the Titans,43858,Ryan Hurst
10637,Remember the Titans,65829,Wood Harris
10637,Remember the Titans,17265,Hayden Panettiere
1669,The Hunt for Red October,7447,Alec Baldwin
1669,The Hunt for Red October,738,Sean Connery
1669,The Hunt for Red October,349,Scott Glenn
1669,The Hunt for Red October,4783,Sam Neill
1669,The Hunt for Red October,15152,James Earl Jones
132363,The Butler,2178,Forest Whitaker
132363,The Butler,53258,David Banner
132363,The Butler,548375,Michael Rainey Jr.
132363,The Butler,1199000,LaJessie Smith
132363,The Butler,66586,Mariah Carey
9472,DodgeBall: A True Underdog Story,4937,Vince Vaughn
9472,DodgeBall: A True Underdog Story,15286,Christine Taylor
9472,DodgeBall: A True Underdog Story,7399,Ben Stiller
9472,DodgeBall: A True Underdog Story,9626,Rip Torn
9472,DodgeBall: A True Underdog Story,15033,Justin Long
2907,The Addams Family,27888,Raúl Juliá
2907,The Addams Family,5657,Anjelica Huston
2907,The Addams Family,1062,Christopher Lloyd
2907,The Addams Family,6886,Christina Ricci
2907,The Addams Family,9631,Carel Struycken
9273,Ace Ventura: When Nature Calls,206,Jim Carrey
9273,Ace Ventura: When Nature Calls,3547,Ian McNeice
9273,Ace Ventura: When Nature Calls,4001,Simon Callow
9273,Ace Ventura: When Nature Calls,57096,Maynard Eziashi
9273,Ace Ventura: When Nature Calls,4029,Bob Gunton
9880,The Princess Diaries,1813,Anne Hathaway
9880,The Princess Diaries,5823,Julie Andrews
9880,The Princess Diaries,33656,Heather Matarazzo
9880,The Princess Diaries,17242,Robert Schwartzman
9880,The Princess Diaries,1210,Héctor Elizondo
2925,The First Wives Club,18892,Goldie Hawn
2925,The First Wives Club,73931,Bette Midler
2925,The First Wives Club,3092,Diane Keaton
